Geneid,Test_Sample1,Test_Sample2,Test_Sample3,Control_Sample1 ,Control_Sample2 ,Control_Sample3
ENSMUSG00000073485,32,26,32,0,0,0
ENSMUSG00000084558,0,0,0,0,0,0
ENSMUSG00000038806,106,178,184,82,87,145
ENSMUSG00000052477,0,0,29,0,0,0
ENSMUSG00000103979,0,21,0,20,0,18
ENSMUSG00000064281,0,0,2,1,1,0
ENSMUSG00002076475,0,0,0,0,0,0
ENSMUSG00000118640,0,0,0,0,0,0
ENSMUSG00000104251,0,0,0,0,0,0
ENSMUSG00000061852,0,0,0,0,0,0
ENSMUSG00000089976,0,0,0,0,33,0
ENSMUSG00000101279,0,1,0,0,9,31
ENSMUSG00000066652,0,0,18,0,0,0
ENSMUSG00000025932,1100,912,756,872,628,458
ENSMUSG00002075819,0,0,0,0,6,0
ENSMUSG00000102588,0,0,0,0,0,0
ENSMUSG00000054493,0,0,18,0,0,0
ENSMUSG00000089844,0,0,0,0,0,1
ENSMUSG00000073631,0,0,0,0,0,0
ENSMUSG00000026520,34,32,32,26,0,0
ENSMUSG00000025930,0,0,0,0,0,0
ENSMUSG00000103492,0,0,0,0,0,0
ENSMUSG00000081201,2,0,0,0,0,1
ENSMUSG00000038793,0,0,0,0,0,0
ENSMUSG00000082193,0,1,1,36,1,0
ENSMUSG00000090128,0,0,0,0,0,0
ENSMUSG00000026384,234,173,249,197,101,315
ENSMUSG00000091876,0,0,0,0,0,0
ENSMUSG00000103146,18,0,32,84,30,42
ENSMUSG00000100436,0,0,0,0,0,0
ENSMUSG00000090277,0,0,0,0,0,0
ENSMUSG00000100042,0,0,0,0,0,0
ENSMUSG00000100636,0,0,0,0,0,0
ENSMUSG00000101224,0,0,18,0,0,0
ENSMUSG00000036975,0,0,0,1,28,75
ENSMUSG00000032769,0,0,0,0,0,0
ENSMUSG00000088159,0,0,0,0,0,0
ENSMUSG00000073737,1,0,3,1,0,2
ENSMUSG00000092083,0,0,0,0,0,0
ENSMUSG00000102937,0,0,0,0,0,0
ENSMUSG00000104149,0,0,0,0,0,0
ENSMUSG00000088829,0,0,0,0,0,0
ENSMUSG00000026519,17,61,74,91,70,92
ENSMUSG00000085563,0,0,0,0,0,0
ENSMUSG00000103930,0,0,0,0,0,0
ENSMUSG00000036962,0,0,0,0,0,0
ENSMUSG00000092245,0,0,0,0,0,0
ENSMUSG00000026387,0,0,2,0,0,0
ENSMUSG00000038776,157,234,269,262,63,163
ENSMUSG00000050777,0,22,1,23,0,13
ENSMUSG00000103516,0,0,0,0,0,0
ENSMUSG00000102858,0,0,0,0,0,0
ENSMUSG00000038768,0,0,0,0,0,0
ENSMUSG00000104390,0,0,0,0,0,0
ENSMUSG00000103328,0,0,0,0,0,0
ENSMUSG00000102219,0,0,0,0,0,0
ENSMUSG00000026516,586,522,587,633,485,325
ENSMUSG00000103178,0,0,0,0,0,0
ENSMUSG00000062169,274,368,269,165,90,196
ENSMUSG00000026103,1304,983,1291,1137,1422,1061
ENSMUSG00000099648,0,0,0,0,0,0
ENSMUSG00000065192,0,0,0,0,0,0
ENSMUSG00000002881,737,693,750,601,666,827
ENSMUSG00000097833,0,0,0,2,0,0
ENSMUSG00000101501,0,0,0,0,0,0
ENSMUSG00000100120,0,0,0,0,0,0
ENSMUSG00000099878,0,0,0,0,0,0
ENSMUSG00000100007,27,0,0,0,0,0
ENSMUSG00000058665,0,0,0,16,0,0
ENSMUSG00000099957,0,0,0,39,0,0
ENSMUSG00000101700,0,0,0,0,0,0
ENSMUSG00000104332,0,0,0,0,0,0
ENSMUSG00000043015,121,32,108,141,56,39
ENSMUSG00000103630,0,0,0,0,30,0
ENSMUSG00000038733,3017,1818,2744,2103,1944,2514
ENSMUSG00000003721,277,162,54,109,53,177
ENSMUSG00000104253,34,59,0,0,32,0
ENSMUSG00000054135,85,22,1,23,0,0
ENSMUSG00000101791,0,0,0,0,0,0
ENSMUSG00000081214,1,0,0,0,1,0
ENSMUSG00000103260,0,0,0,1,20,0
ENSMUSG00000041439,381,289,532,182,464,355
ENSMUSG00000100302,0,0,0,25,25,34
ENSMUSG00000100230,0,0,0,0,0,0
ENSMUSG00000026514,0,0,0,0,0,7
ENSMUSG00000102276,0,0,0,28,0,0
ENSMUSG00000089888,0,0,0,0,0,0
ENSMUSG00000089927,0,0,0,0,0,0
ENSMUSG00000026102,89,24,159,61,99,146
ENSMUSG00000041426,107,43,74,36,41,49
ENSMUSG00000089802,0,0,17,0,0,0
ENSMUSG00000026339,793,599,359,263,619,586
ENSMUSG00000085857,0,15,0,0,0,0
ENSMUSG00000083582,0,0,0,0,0,0
ENSMUSG00000050534,0,28,0,0,0,0
ENSMUSG00000081130,0,0,0,0,0,0
ENSMUSG00000043629,0,0,0,0,0,26
ENSMUSG00000026100,0,0,0,0,0,0
ENSMUSG00000001674,238,182,102,101,43,114
ENSMUSG00000102006,0,0,0,0,0,0
ENSMUSG00000102488,0,0,0,0,0,0
ENSMUSG00000083584,0,0,0,0,0,0
ENSMUSG00000100913,0,0,0,0,0,0
ENSMUSG00002076253,0,0,0,0,0,0
ENSMUSG00000099960,0,0,0,0,0,0
ENSMUSG00000089274,0,0,0,0,0,0
ENSMUSG00000103263,0,0,0,0,0,0
ENSMUSG00000089190,0,0,0,0,0,0
ENSMUSG00000099451,0,0,0,0,0,0
ENSMUSG00000104180,0,0,0,0,0,0
ENSMUSG00000100762,0,0,0,0,0,0
ENSMUSG00000100405,0,0,0,0,0,0
ENSMUSG00000100525,0,0,0,0,0,0
ENSMUSG00000101495,0,0,0,0,0,0
ENSMUSG00000036707,1545,1488,1371,1054,1266,1377
ENSMUSG00000026223,458,333,486,343,137,281
ENSMUSG00000026224,0,0,0,0,0,0
ENSMUSG00000099767,0,0,0,0,0,27
ENSMUSG00000049608,0,0,0,0,0,0
ENSMUSG00000036815,0,0,0,7,0,0
ENSMUSG00000102801,0,0,0,0,0,0
ENSMUSG00000102681,0,0,0,0,0,0
ENSMUSG00000077472,0,0,0,0,0,0
ENSMUSG00000104410,0,0,0,0,0,0
ENSMUSG00000102521,0,0,0,0,16,0
ENSMUSG00000104205,0,0,0,24,0,0
ENSMUSG00000102902,0,0,0,0,0,0
ENSMUSG00000101985,0,0,0,0,0,0
ENSMUSG00000101994,0,0,0,0,0,0
ENSMUSG00000102940,0,0,0,0,0,0
ENSMUSG00000103914,0,0,0,0,0,0
ENSMUSG00000065340,0,0,0,0,0,0
ENSMUSG00000101006,0,0,0,0,0,0
ENSMUSG00000102240,0,0,0,0,0,0
ENSMUSG00000099574,0,0,0,0,0,0
ENSMUSG00000025939,155,103,190,174,63,183
ENSMUSG00000102457,7,32,71,38,0,0
ENSMUSG00000096141,2,0,0,0,0,0
ENSMUSG00000026094,424,337,401,148,261,214
ENSMUSG00000102405,0,0,0,0,0,0
ENSMUSG00000026341,3491,2650,3086,1927,2807,2792
ENSMUSG00000102063,0,0,0,0,0,0
ENSMUSG00000079658,202,76,218,195,89,222
ENSMUSG00000097744,0,0,0,0,0,0
ENSMUSG00000100959,0,0,0,0,0,0
ENSMUSG00000026342,167,289,206,182,142,140
ENSMUSG00000025940,58,45,148,164,147,59
ENSMUSG00000101015,0,0,0,0,0,0
ENSMUSG00000026343,0,0,0,0,0,0
ENSMUSG00000025779,105,177,191,31,256,243
ENSMUSG00000100093,0,0,0,0,0,0
ENSMUSG00000091020,1,0,0,0,0,0
ENSMUSG00000026344,0,0,3,0,0,0
ENSMUSG00000101640,0,0,0,0,0,0
ENSMUSG00000104133,0,0,0,0,0,0
ENSMUSG00000042686,29,0,0,0,0,0
ENSMUSG00000100110,0,0,0,0,0,0
ENSMUSG00000025777,0,0,0,0,0,0
ENSMUSG00000099899,0,0,0,0,0,0
ENSMUSG00000100272,0,0,0,0,0,0
ENSMUSG00000100398,0,0,0,0,0,0
ENSMUSG00000101589,0,0,0,13,0,0
ENSMUSG00000102048,0,0,0,0,0,0
ENSMUSG00000089534,0,0,0,0,0,0
ENSMUSG00000042807,0,0,0,0,0,0
ENSMUSG00000067780,0,0,0,0,0,0
ENSMUSG00000100053,0,0,0,0,0,5
ENSMUSG00000098443,0,0,0,0,0,0
ENSMUSG00000087949,0,0,0,0,0,0
ENSMUSG00000102868,0,0,0,0,0,0
ENSMUSG00000119657,0,0,0,0,0,0
ENSMUSG00000085125,0,0,0,0,0,0
ENSMUSG00000025776,0,0,0,0,0,0
ENSMUSG00000099895,0,0,0,0,0,0
ENSMUSG00000100554,0,0,0,0,0,0
ENSMUSG00000099473,0,0,0,0,0,0
ENSMUSG00000099591,0,0,0,0,0,0
ENSMUSG00000109887,0,0,0,0,0,0
ENSMUSG00000102001,0,0,0,0,0,0
ENSMUSG00000101717,0,0,0,0,0,0
ENSMUSG00000025983,0,0,37,0,0,0
ENSMUSG00000025774,1,0,0,0,1,0
ENSMUSG00000070977,0,0,0,0,0,0
ENSMUSG00000073735,0,0,0,0,0,0
ENSMUSG00000041303,98,180,212,162,200,181
ENSMUSG00000109809,0,0,0,0,0,0
ENSMUSG00000049690,0,0,0,0,0,0
ENSMUSG00000067773,0,0,0,0,0,0
ENSMUSG00000101685,0,0,0,0,0,0
ENSMUSG00000101306,0,0,0,0,0,0
ENSMUSG00000104519,0,0,0,2,0,0
ENSMUSG00000088800,0,0,0,0,0,0
ENSMUSG00000102723,0,0,0,0,0,0
ENSMUSG00000101644,0,0,0,0,0,0
ENSMUSG00000103824,0,0,0,0,0,0
ENSMUSG00000099433,0,0,0,0,0,0
ENSMUSG00000101600,0,0,0,0,0,0
ENSMUSG00000089787,0,0,0,0,0,0
ENSMUSG00000101385,0,0,0,0,0,0
ENSMUSG00000042596,0,0,0,0,0,0
ENSMUSG00000100720,1,0,0,0,0,0
ENSMUSG00000073678,1299,798,1008,749,835,663
ENSMUSG00000104136,113,61,46,65,20,8
ENSMUSG00000101130,0,0,0,0,0,0
ENSMUSG00000036155,1185,1071,939,681,671,543
ENSMUSG00000104039,29,0,0,20,6,0
ENSMUSG00000104378,90,88,196,62,51,33
ENSMUSG00000099471,29,0,22,0,3,44
ENSMUSG00000106307,0,0,0,0,0,0
ENSMUSG00002075922,0,0,0,0,0,0
ENSMUSG00000065687,0,0,8,16,0,0
ENSMUSG00000103390,0,21,0,0,0,0
ENSMUSG00000025927,0,0,0,20,0,0
ENSMUSG00000100538,0,0,0,0,0,0
ENSMUSG00000101117,0,0,0,0,0,0
ENSMUSG00000100204,0,0,0,0,0,0
ENSMUSG00002076883,0,0,0,0,0,0
ENSMUSG00000102597,0,0,0,0,0,0
ENSMUSG00000097260,0,0,0,0,0,0
ENSMUSG00000073482,0,0,0,0,0,0
ENSMUSG00000101768,0,0,0,0,0,0
ENSMUSG00000103325,0,0,0,0,0,0
ENSMUSG00000026347,24,0,43,21,0,25
ENSMUSG00000026348,0,0,23,0,0,0
ENSMUSG00000102014,0,0,0,0,0,0
ENSMUSG00000026510,292,17,67,112,178,68
ENSMUSG00000043760,0,0,0,0,0,0
ENSMUSG00000091806,0,0,0,0,0,0
ENSMUSG00000101853,0,0,0,0,0,0
ENSMUSG00000104095,0,0,0,0,0,0
ENSMUSG00000089914,0,0,0,0,0,0
ENSMUSG00000090142,0,0,0,0,0,0
ENSMUSG00000070175,0,0,0,0,0,0
ENSMUSG00000099906,0,0,0,29,0,0
ENSMUSG00000065559,0,0,0,0,0,0
ENSMUSG00000065480,0,0,0,0,0,0
ENSMUSG00000025929,0,0,0,0,0,0
ENSMUSG00000026349,1040,755,827,523,568,772
ENSMUSG00000041872,0,0,0,0,0,0
ENSMUSG00000052331,493,344,358,348,377,584
ENSMUSG00000026234,2024,2151,1978,1264,2296,2257
ENSMUSG00000101674,0,1,41,0,69,0
ENSMUSG00000102503,53,0,1,26,0,6
ENSMUSG00000064837,0,0,0,0,0,0
ENSMUSG00002075552,5,55,1,17,0,0
ENSMUSG00000104627,0,0,0,0,0,0
ENSMUSG00000102642,45,13,0,76,15,23
ENSMUSG00002076827,0,0,0,0,0,0
ENSMUSG00000064823,0,0,0,0,0,0
ENSMUSG00000073627,69,0,36,0,0,0
ENSMUSG00000026509,791,567,979,899,907,960
ENSMUSG00000110510,0,0,0,0,0,0
ENSMUSG00000102234,0,0,0,33,0,0
ENSMUSG00000104415,8,62,55,77,61,8
ENSMUSG00000026237,0,0,0,0,0,0
ENSMUSG00000036574,0,0,0,0,0,0
ENSMUSG00000101328,0,0,0,0,0,0
ENSMUSG00000051590,0,0,0,0,0,0
ENSMUSG00000041859,291,301,376,302,309,415
ENSMUSG00000099714,0,0,0,0,0,0
ENSMUSG00000102121,0,0,0,0,0,0
ENSMUSG00000088858,0,0,0,0,0,0
ENSMUSG00000097934,0,0,0,0,0,0
ENSMUSG00000026592,0,0,0,0,0,0
ENSMUSG00000109913,0,0,0,0,0,0
ENSMUSG00000025982,2403,1923,2046,1323,2215,2120
ENSMUSG00000103030,0,0,0,0,0,0
ENSMUSG00000026238,1378,1362,1016,756,1247,1210
ENSMUSG00000025931,71,20,27,25,44,0
ENSMUSG00000077314,0,0,0,0,0,0
ENSMUSG00000100929,0,0,0,0,0,0
ENSMUSG00000041809,0,13,25,0,0,26
ENSMUSG00000026239,77,189,108,77,77,54
ENSMUSG00000102927,65,40,14,26,0,0
ENSMUSG00000025981,292,133,295,266,138,126
ENSMUSG00000101122,0,26,0,18,0,0
ENSMUSG00000041779,370,160,417,107,152,288
ENSMUSG00000099971,0,0,0,19,0,0
ENSMUSG00000100819,0,0,0,0,0,0
ENSMUSG00000036104,304,345,298,156,203,386
ENSMUSG00000025933,0,0,0,0,4,0
ENSMUSG00000102633,0,0,0,0,0,0
ENSMUSG00000026240,172,103,121,118,53,19
ENSMUSG00002075077,0,0,0,0,0,0
ENSMUSG00000103609,0,0,0,0,0,0
ENSMUSG00000070565,168,128,116,141,48,165
ENSMUSG00000026241,0,0,0,0,0,0
ENSMUSG00000102326,21,0,0,0,0,0
ENSMUSG00000102391,0,0,8,45,0,0
ENSMUSG00000087632,0,0,0,0,0,0
ENSMUSG00000103808,0,0,0,18,0,0
ENSMUSG00000025980,610,357,360,358,343,538
ENSMUSG00000073676,176,170,125,126,64,93
ENSMUSG00000100736,0,0,0,0,0,0
ENSMUSG00000089670,16,19,23,10,0,1
ENSMUSG00000025934,150,171,110,14,125,121
ENSMUSG00000099343,0,0,0,28,0,0
ENSMUSG00000096375,0,0,0,0,0,0
ENSMUSG00000036086,343,351,265,226,57,239
ENSMUSG00000099760,0,0,0,100,27,0
ENSMUSG00000104164,271,37,155,58,72,0
ENSMUSG00000058603,4,46,24,56,25,37
ENSMUSG00000102782,18,0,28,66,0,29
ENSMUSG00000103999,1,0,0,0,0,0
ENSMUSG00000033488,26,33,0,0,12,37
ENSMUSG00000087093,0,0,0,0,0,0
ENSMUSG00000093963,0,0,0,0,0,0
ENSMUSG00000067750,0,0,0,0,0,0
ENSMUSG00000086194,0,0,0,0,0,0
ENSMUSG00000094436,0,0,0,0,0,0
ENSMUSG00000041722,0,0,0,0,0,0
ENSMUSG00000025979,329,278,247,126,259,383
ENSMUSG00000085507,0,0,0,0,0,0
ENSMUSG00000061863,0,0,31,0,22,0
ENSMUSG00000094926,0,0,0,0,0,0
ENSMUSG00000085079,0,0,0,0,0,0
ENSMUSG00000085679,0,0,0,0,0,0
ENSMUSG00000053333,219,128,258,252,102,249
ENSMUSG00000100225,25,0,0,0,0,0
ENSMUSG00000100768,59,59,2,72,95,67
ENSMUSG00000104121,46,68,1,63,0,32
ENSMUSG00000102383,108,32,107,21,63,47
ENSMUSG00000104400,52,0,34,26,22,16
ENSMUSG00000102293,1,35,0,0,0,0
ENSMUSG00000102649,0,0,3,0,0,0
ENSMUSG00000084106,212,199,140,47,38,125
ENSMUSG00000102571,0,0,28,57,0,56
ENSMUSG00000099401,15,0,0,0,0,9
ENSMUSG00000102956,0,0,0,0,0,0
ENSMUSG00000103984,26,17,87,19,45,0
ENSMUSG00000025978,21,0,26,0,26,0
ENSMUSG00000046994,235,69,160,104,177,113
ENSMUSG00000101625,0,0,1,0,0,0
ENSMUSG00000026246,0,0,0,9,0,0
ENSMUSG00000079440,0,0,0,0,0,0
ENSMUSG00000100940,0,0,0,0,14,0
ENSMUSG00000028033,0,0,0,0,0,0
ENSMUSG00000036500,0,0,0,0,0,0
ENSMUSG00000099839,0,0,0,0,0,0
ENSMUSG00000104138,0,0,0,0,0,0
ENSMUSG00000082935,0,47,2,0,3,0
ENSMUSG00000103748,0,0,0,0,0,0
ENSMUSG00000025977,0,30,0,0,0,23
ENSMUSG00000100215,0,0,2,0,0,0
ENSMUSG00000101945,0,0,0,0,0,0
ENSMUSG00000101085,0,0,0,0,0,0
ENSMUSG00000038349,4,42,0,18,0,3
ENSMUSG00000102145,10,0,27,29,0,0
ENSMUSG00000100309,0,0,0,0,0,0
ENSMUSG00000056211,1978,1967,2664,1457,1439,1852
ENSMUSG00000102831,0,0,0,0,0,0
ENSMUSG00000101535,11,0,0,0,0,11
ENSMUSG00000099950,0,0,0,0,0,0
ENSMUSG00000104239,87,39,92,93,116,63
ENSMUSG00000102491,0,0,0,0,0,0
ENSMUSG00000102179,56,117,104,45,86,20
ENSMUSG00000103497,83,0,54,0,0,0
ENSMUSG00000100372,0,0,0,0,0,0
ENSMUSG00000065520,0,0,0,0,11,17
ENSMUSG00000100944,0,0,1,0,0,0
ENSMUSG00000101332,0,0,0,0,0,0
ENSMUSG00000045336,0,0,0,0,0,0
ENSMUSG00000026247,0,0,0,25,0,0
ENSMUSG00000026353,702,511,745,399,512,703
ENSMUSG00000036480,0,0,0,0,0,0
ENSMUSG00000026589,0,0,0,0,0,0
ENSMUSG00000103021,0,0,0,0,0,0
ENSMUSG00000103501,0,0,0,0,0,0
ENSMUSG00000026354,0,0,0,0,0,0
ENSMUSG00000102245,0,0,0,0,0,0
ENSMUSG00000103962,0,0,0,0,0,0
ENSMUSG00000102789,0,0,0,0,0,0
ENSMUSG00000004031,0,0,0,30,0,0
ENSMUSG00000026251,0,0,0,0,0,0
ENSMUSG00000026355,780,468,629,412,400,489
ENSMUSG00000038331,1,62,66,109,110,28
ENSMUSG00000104310,0,0,0,0,0,0
ENSMUSG00002075847,0,0,0,0,0,0
ENSMUSG00000099945,0,0,0,0,0,0
ENSMUSG00000101429,0,0,0,0,0,0
ENSMUSG00000101129,0,0,0,0,0,0
ENSMUSG00000038323,46,142,126,32,48,40
ENSMUSG00000026356,530,500,495,172,353,347
ENSMUSG00000088196,0,0,0,0,0,0
ENSMUSG00000100152,0,0,0,0,0,0
ENSMUSG00000100941,0,0,0,0,0,0
ENSMUSG00000088432,0,0,0,0,0,0
ENSMUSG00000026253,0,0,0,16,1,0
ENSMUSG00000100078,7,0,0,7,0,0
ENSMUSG00000045382,579,445,526,514,576,617
ENSMUSG00000099403,0,0,0,0,2,0
ENSMUSG00000097283,0,0,1,0,1,1
ENSMUSG00000064737,0,0,0,0,0,0
ENSMUSG00000048495,87,102,33,40,22,45
ENSMUSG00000025971,74,63,49,31,76,55
ENSMUSG00000077776,0,0,0,0,0,0
ENSMUSG00002076848,0,0,0,0,0,0
ENSMUSG00000101826,0,0,0,0,0,0
ENSMUSG00000102685,0,0,0,0,0,0
ENSMUSG00000101151,0,0,0,0,0,0
ENSMUSG00000042581,0,0,0,1,0,24
ENSMUSG00000103742,0,0,0,0,0,0
ENSMUSG00000103637,0,0,0,0,0,0
ENSMUSG00000104130,0,0,0,0,0,0
ENSMUSG00000089648,18,0,0,0,0,0
ENSMUSG00000094122,4,5,0,0,1,3
ENSMUSG00000102800,0,0,0,0,0,0
ENSMUSG00000103803,0,0,0,0,0,0
ENSMUSG00000103281,0,0,0,0,0,0
ENSMUSG00000100623,0,0,0,0,0,0
ENSMUSG00000086633,0,0,0,0,0,0
ENSMUSG00000026401,0,0,0,0,0,0
ENSMUSG00000087691,0,0,0,0,0,0
ENSMUSG00000086825,0,0,0,0,0,0
ENSMUSG00000090533,0,0,0,0,0,0
ENSMUSG00000103305,0,0,0,0,0,0
ENSMUSG00000026399,0,0,0,20,0,0
ENSMUSG00000104007,0,0,0,0,0,0
ENSMUSG00000102139,0,0,0,0,0,0
ENSMUSG00000102743,0,0,0,0,0,0
ENSMUSG00000103751,0,0,0,0,0,0
ENSMUSG00000039384,0,25,19,0,57,0
ENSMUSG00000044854,0,0,0,14,0,0
ENSMUSG00000102682,0,0,0,0,0,0
ENSMUSG00000102794,0,0,1,0,0,0
ENSMUSG00000104419,0,0,0,0,0,0
ENSMUSG00000101574,0,0,0,0,0,0
ENSMUSG00000089057,0,0,0,0,0,0
ENSMUSG00000103308,0,0,0,0,0,0
ENSMUSG00000102606,0,0,0,0,0,0
ENSMUSG00000103314,0,0,0,0,0,0
ENSMUSG00000092578,0,0,0,0,0,0
ENSMUSG00000042554,0,0,0,0,0,0
ENSMUSG00000064395,0,0,0,0,0,0
ENSMUSG00000039377,73,57,42,57,132,55
ENSMUSG00000102158,0,0,0,0,0,0
ENSMUSG00000026254,247,332,460,365,202,271
ENSMUSG00000101468,0,0,0,0,0,0
ENSMUSG00000026405,0,0,0,0,0,0
ENSMUSG00000101227,0,0,0,0,0,0
ENSMUSG00000088318,0,0,0,0,0,0
ENSMUSG00000073730,0,0,0,0,0,0
ENSMUSG00000089553,0,0,0,0,0,0
ENSMUSG00000101904,0,0,0,0,0,0
ENSMUSG00000102766,0,0,0,0,0,0
ENSMUSG00000100257,0,0,0,0,0,0
ENSMUSG00000065405,0,0,0,0,0,0
ENSMUSG00000097970,0,0,0,0,0,0
ENSMUSG00000065567,0,0,0,0,0,0
ENSMUSG00000100775,0,0,0,0,0,0
ENSMUSG00000101226,0,0,0,0,0,0
ENSMUSG00000026255,0,0,0,0,0,0
ENSMUSG00000089821,0,0,0,0,0,0
ENSMUSG00000026158,262,227,315,53,103,121
ENSMUSG00000097920,0,0,0,0,0,0
ENSMUSG00000099503,0,0,0,0,0,0
ENSMUSG00000026156,36,0,0,28,22,0
ENSMUSG00000073481,124,221,192,87,20,53
ENSMUSG00000088559,0,0,0,0,0,0
ENSMUSG00002076207,0,0,0,0,0,0
ENSMUSG00000039349,0,0,0,0,0,0
ENSMUSG00000026587,1,0,0,0,0,0
ENSMUSG00000103762,0,0,0,0,0,0
ENSMUSG00000103971,0,0,0,0,0,0
ENSMUSG00000070103,0,0,0,0,0,0
ENSMUSG00000102508,0,0,0,0,0,0
ENSMUSG00000102618,0,0,0,0,0,0
ENSMUSG00000026620,0,0,0,0,0,0
ENSMUSG00000102784,0,0,0,0,0,0
ENSMUSG00000103942,0,0,0,0,0,0
ENSMUSG00000103478,0,0,0,0,0,0
ENSMUSG00000104461,0,0,0,0,0,0
ENSMUSG00000026155,201,124,331,93,128,201
ENSMUSG00000026154,19,49,29,10,0,33
ENSMUSG00000102495,0,0,0,0,0,0
ENSMUSG00000073530,0,0,0,27,0,0
ENSMUSG00000047661,0,0,0,0,0,0
ENSMUSG00000104014,0,0,0,0,0,0
ENSMUSG00000061992,0,0,0,0,0,0
ENSMUSG00000104169,0,0,0,0,0,0
ENSMUSG00000038305,0,0,18,0,0,0
ENSMUSG00000091283,0,0,0,0,0,0
ENSMUSG00000054770,120,32,53,155,127,101
ENSMUSG00000026039,71,90,204,121,77,112
ENSMUSG00000040782,1091,721,843,638,861,668
ENSMUSG00000103572,13,42,101,69,51,42
ENSMUSG00000103186,125,45,97,113,0,28
ENSMUSG00002074853,0,0,0,0,0,0
ENSMUSG00000105399,0,0,0,0,0,26
ENSMUSG00000103289,0,0,0,0,0,0
ENSMUSG00000103389,0,0,0,0,0,0
ENSMUSG00000039318,1370,1254,1785,1161,1347,1435
ENSMUSG00002075146,0,0,0,0,0,0
ENSMUSG00000105770,0,17,0,29,0,0
ENSMUSG00000103613,0,3,1,0,0,50
ENSMUSG00000063558,28,0,10,47,23,0
ENSMUSG00000026153,77,81,57,81,81,101
ENSMUSG00000102398,0,0,0,0,0,0
ENSMUSG00000097670,0,0,0,0,0,0
ENSMUSG00000026409,82,51,137,0,59,78
ENSMUSG00000015829,0,0,0,0,0,23
ENSMUSG00000103225,0,0,0,0,0,0
ENSMUSG00000046404,165,187,228,130,171,108
ENSMUSG00000104515,0,0,22,0,71,0
ENSMUSG00000073528,0,0,0,0,0,0
ENSMUSG00000103719,0,0,0,0,0,0
ENSMUSG00000088145,0,0,0,0,0,0
ENSMUSG00000104111,0,0,0,0,0,0
ENSMUSG00000042510,0,0,0,0,0,0
ENSMUSG00000100106,0,0,0,0,0,0
ENSMUSG00000090394,7,51,109,89,99,68
ENSMUSG00000064294,0,0,0,0,0,0
ENSMUSG00000026729,0,0,0,0,0,0
ENSMUSG00000089275,0,0,0,0,0,0
ENSMUSG00000026415,0,0,0,0,0,0
ENSMUSG00000026618,326,299,661,359,224,413
ENSMUSG00000104368,7,0,0,0,0,0
ENSMUSG00000065581,0,0,0,0,0,0
ENSMUSG00000065562,0,0,0,0,0,0
ENSMUSG00000102526,0,0,0,0,0,0
ENSMUSG00000026417,0,0,0,0,1,0
ENSMUSG00000026725,0,0,0,0,0,0
ENSMUSG00000038242,0,0,0,54,0,0
ENSMUSG00000089822,0,0,41,0,0,7
ENSMUSG00000026617,212,99,170,134,61,0
ENSMUSG00000058267,82,23,52,98,41,36
ENSMUSG00000097261,0,0,0,0,0,0
ENSMUSG00000014226,302,266,442,178,315,164
ENSMUSG00000103006,0,0,0,0,0,0
ENSMUSG00000079554,0,0,26,0,30,0
ENSMUSG00000103839,0,0,61,0,0,0
ENSMUSG00000016529,26,26,24,0,0,0
ENSMUSG00000026147,0,0,0,0,0,11
ENSMUSG00000016528,924,1074,940,774,943,704
ENSMUSG00000088705,0,0,0,0,0,0
ENSMUSG00000102856,263,233,334,362,298,288
ENSMUSG00002075689,0,0,0,0,0,0
ENSMUSG00000051223,1679,1175,1428,1304,1478,1554
ENSMUSG00000016526,25,0,0,22,0,0
ENSMUSG00000026615,1297,1204,1809,1269,1269,1072
ENSMUSG00000051295,21,0,30,0,28,0
ENSMUSG00000118510,0,0,0,0,0,0
ENSMUSG00000026614,0,0,0,0,0,0
ENSMUSG00000103799,0,0,0,0,0,0
ENSMUSG00000102546,0,0,0,0,0,0
ENSMUSG00000039246,0,0,34,0,0,0
ENSMUSG00000103056,0,0,0,0,0,0
ENSMUSG00002076007,0,0,0,0,0,0
ENSMUSG00000103449,0,0,0,0,0,0
ENSMUSG00000102790,0,0,0,0,0,0
ENSMUSG00000102217,0,0,0,0,0,0
ENSMUSG00000103690,0,0,0,0,0,0
ENSMUSG00000048000,913,512,670,345,648,611
ENSMUSG00000119117,0,0,0,0,2,27
ENSMUSG00000079436,10,0,0,0,0,0
ENSMUSG00002076368,0,0,0,28,0,0
ENSMUSG00000026141,0,0,50,29,0,0
ENSMUSG00000026258,0,0,0,0,0,0
ENSMUSG00000077463,0,0,0,0,0,0
ENSMUSG00000099997,1,0,0,1,0,0
ENSMUSG00000100131,1435,1040,1271,818,801,763
ENSMUSG00000067736,232,312,292,130,105,120
ENSMUSG00000026034,1231,685,1065,900,794,868
ENSMUSG00000101939,373,242,408,11,19,19
ENSMUSG00000101111,519,502,597,368,397,272
ENSMUSG00000026721,252,66,68,173,117,112
ENSMUSG00000100862,1397,1165,1650,1044,1003,963
ENSMUSG00000102070,1454,994,1549,878,1014,822
ENSMUSG00000101249,530,592,773,447,447,401
ENSMUSG00000039239,0,0,0,67,4,0
ENSMUSG00000089045,0,0,0,0,0,0
ENSMUSG00000100393,0,0,0,0,0,0
ENSMUSG00000102619,30,0,0,0,18,0
ENSMUSG00000001305,73,2,26,71,31,4
ENSMUSG00000097784,0,0,0,30,0,0
ENSMUSG00000104302,0,0,0,0,0,0
ENSMUSG00000103503,0,0,0,0,0,0
